path,label,source,subclass,split
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0001_26763476_95d06438.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/city_street_view/city_street_view_0059_10636515_e675e0a5.png,0,negative_clean,city_street_view,train
negative_clean/crowd_watching_sports_stadium_spectators/crowd_watching_sports_stadium_spectators_0016_26727241_714ef9f2.png,0,negative_clean,crowd_watching_sports_stadium_spectators,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0013_37733062_309a3c76.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/food_photography/food_photography_0071_5695594_b90a0c92.png,0,negative_clean,food_photography,train
negative_clean/coworking_space_interior/coworking_space_interior_0021_5990159_8e6eea87.png,0,negative_clean,coworking_space_interior,train
negative_clean/nature_landscape/nature_landscape_0070_10641443_9b62698b.png,0,negative_clean,nature_landscape,train
negative_clean/coworking_space_interior/coworking_space_interior_0023_7688333_680585fe.png,0,negative_clean,coworking_space_interior,train
negative_clean/passengers_inside_bus_train_interior/passengers_inside_bus_train_interior_0020_37338050_5bde394e.png,0,negative_clean,passengers_inside_bus_train_interior,train
negative_clean/city_street_view/city_street_view_0013_12108306_fe3b3905.png,0,negative_clean,city_street_view,train
negative_clean/people_portrait/people_portrait_0042_22375204_dbfcc884.png,0,negative_clean,people_portrait,train
negative_clean/office_interior/office_interior_0064_32354573_3ab78076.png,0,negative_clean,office_interior,train
negative_clean/nature_landscape/nature_landscape_0025_12796326_2b645bbf.png,0,negative_clean,nature_landscape,train
negative_clean/people_portrait/people_portrait_0076_13274065_8ae30b92.png,0,negative_clean,people_portrait,train
negative_clean/people_waiting_bus_stop/people_waiting_bus_stop_0002_28377781_6ca1d516.png,0,negative_clean,people_waiting_bus_stop,train
negative_clean/food_photography/food_photography_0021_11090830_b299f6b8.png,0,negative_clean,food_photography,train
negative_clean/office_interior/office_interior_0046_19341494_ee6a58c5.png,0,negative_clean,office_interior,train
negative_clean/shoppers_walking_mall_interior/shoppers_walking_mall_interior_0030_35004495_990db58c.png,0,negative_clean,shoppers_walking_mall_interior,train
negative_clean/food_photography/food_photography_0075_4323371_423d3c21.png,0,negative_clean,food_photography,train
negative_clean/street_photography_pedestrians_candid/street_photography_pedestrians_candid_0008_34279228_6417ae6f.png,0,negative_clean,street_photography_pedestrians_candid,train
negative_clean/construction_workers_site_outdoor/construction_workers_site_outdoor_0028_8961031_ebe77b8f.png,0,negative_clean,construction_workers_site_outdoor,train
negative_clean/city_street_view/city_street_view_0044_943081_0174d2e5.png,0,negative_clean,city_street_view,train
negative_clean/food_photography/food_photography_0046_34155168_c9e24512.png,0,negative_clean,food_photography,train
negative_clean/people_portrait/people_portrait_0017_28113400_f579010a.png,0,negative_clean,people_portrait,train
negative_clean/office_interior/office_interior_0032_8297846_7e7fecd6.png,0,negative_clean,office_interior,train
negative_clean/city_street_view/city_street_view_0055_37786026_468aab13.png,0,negative_clean,city_street_view,train
negative_clean/nature_landscape/nature_landscape_0063_32492677_a6f7ef2b.png,0,negative_clean,nature_landscape,train
negative_clean/food_photography/food_photography_0016_31771054_116b7402.png,0,negative_clean,food_photography,train
negative_clean/city_street_view/city_street_view_0032_32245287_3d5f2b5f.png,0,negative_clean,city_street_view,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0029_17838797_ba980bb9.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/food_photography/food_photography_0062_16845477_6330595b.png,0,negative_clean,food_photography,train
negative_clean/people_commuting_subway_station/people_commuting_subway_station_0016_36477205_f0ba1269.png,0,negative_clean,people_commuting_subway_station,train
negative_clean/hair_salon_stylist_client/hair_salon_stylist_client_0011_8834120_f93f03a5.png,0,negative_clean,hair_salon_stylist_client,train
negative_clean/outdoor_festival_crowd_daytime/outdoor_festival_crowd_daytime_0032_28847307_bc5ca5e2.png,0,negative_clean,outdoor_festival_crowd_daytime,train
negative_clean/crowd_watching_sports_stadium_spectators/crowd_watching_sports_stadium_spectators_0022_34649356_824dc657.png,0,negative_clean,crowd_watching_sports_stadium_spectators,train
negative_clean/food_photography/food_photography_0080_30893286_6d5c64f3.png,0,negative_clean,food_photography,train
negative_clean/people_portrait/people_portrait_0030_21938191_0d64c3e3.png,0,negative_clean,people_portrait,train
negative_clean/nature_landscape/nature_landscape_0056_34854583_3df4b1c1.png,0,negative_clean,nature_landscape,train
negative_clean/nature_landscape/nature_landscape_0029_15748161_fb5a28f8.png,0,negative_clean,nature_landscape,train
negative_clean/people_working_out_gym_fitness/people_working_out_gym_fitness_0009_6388381_770dc497.png,0,negative_clean,people_working_out_gym_fitness,train
negative_clean/shoppers_walking_mall_interior/shoppers_walking_mall_interior_0014_9666984_07d9a8f7.png,0,negative_clean,shoppers_walking_mall_interior,train
negative_clean/nature_landscape/nature_landscape_0044_31316587_50676e59.png,0,negative_clean,nature_landscape,train
negative_clean/office_interior/office_interior_0018_30375847_a02887fa.png,0,negative_clean,office_interior,train
negative_clean/chef_cooking_restaurant_kitchen/chef_cooking_restaurant_kitchen_0010_2544829_454003f9.png,0,negative_clean,chef_cooking_restaurant_kitchen,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0026_95425_3fc10bb1.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/modern_office_workspace/modern_office_workspace_0001_1128207_df7fc262.png,0,negative_clean,modern_office_workspace,train
negative_clean/people_portrait/people_portrait_0024_17352721_8579e92f.png,0,negative_clean,people_portrait,train
negative_clean/elderly_people_park_bench/elderly_people_park_bench_0032_19460274_c884bf2b.png,0,negative_clean,elderly_people_park_bench,train
negative_clean/nature_landscape/nature_landscape_0038_9144156_46dea9a4.png,0,negative_clean,nature_landscape,train
negative_clean/nature_landscape/nature_landscape_0048_16730705_46ed294a.png,0,negative_clean,nature_landscape,train
negative_clean/city_street_view/city_street_view_0047_19547979_cd9f906d.png,0,negative_clean,city_street_view,train
negative_clean/people_waiting_bus_stop/people_waiting_bus_stop_0033_11487625_d279d983.png,0,negative_clean,people_waiting_bus_stop,train
negative_clean/food_photography/food_photography_0028_8983406_26e299fe.png,0,negative_clean,food_photography,train
negative_clean/children_playing_playground_outdoor/children_playing_playground_outdoor_0010_35128479_51825f3f.png,0,negative_clean,children_playing_playground_outdoor,train
negative_clean/children_playing_playground_outdoor/children_playing_playground_outdoor_0033_8535889_8b6be696.png,0,negative_clean,children_playing_playground_outdoor,train
negative_clean/city_street_view/city_street_view_0062_16679002_11c6f183.png,0,negative_clean,city_street_view,train
negative_clean/people_portrait/people_portrait_0002_28034532_56b04e52.png,0,negative_clean,people_portrait,train
negative_clean/people_working_out_gym_fitness/people_working_out_gym_fitness_0021_4853893_0819de37.png,0,negative_clean,people_working_out_gym_fitness,train
negative_clean/street_photography_pedestrians_candid/street_photography_pedestrians_candid_0002_18699099_aa4ff7a6.png,0,negative_clean,street_photography_pedestrians_candid,train
negative_clean/outdoor_festival_crowd_daytime/outdoor_festival_crowd_daytime_0014_32866060_10cc4f36.png,0,negative_clean,outdoor_festival_crowd_daytime,train
negative_clean/people_portrait/people_portrait_0023_31450093_4d9f0e54.png,0,negative_clean,people_portrait,train
negative_clean/city_street_view/city_street_view_0022_5187021_19753e59.png,0,negative_clean,city_street_view,train
negative_clean/food_photography/food_photography_0038_17321123_f948930e.png,0,negative_clean,food_photography,train
negative_clean/food_photography/food_photography_0017_36701449_37395092.png,0,negative_clean,food_photography,train
negative_clean/people_waiting_bus_stop/people_waiting_bus_stop_0034_32441072_47abd194.png,0,negative_clean,people_waiting_bus_stop,train
negative_clean/people_working_out_gym_fitness/people_working_out_gym_fitness_0029_4853333_42351e87.png,0,negative_clean,people_working_out_gym_fitness,train
negative_clean/chef_cooking_restaurant_kitchen/chef_cooking_restaurant_kitchen_0012_26989474_6fb0dd16.png,0,negative_clean,chef_cooking_restaurant_kitchen,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0015_37175470_90d2fa75.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/modern_office_workspace/modern_office_workspace_0002_33263702_a53ac0b1.png,0,negative_clean,modern_office_workspace,train
negative_clean/hair_salon_stylist_client/hair_salon_stylist_client_0015_8834115_92fd07b6.png,0,negative_clean,hair_salon_stylist_client,train
negative_clean/construction_workers_site_outdoor/construction_workers_site_outdoor_0030_37636256_cfb4f74c.png,0,negative_clean,construction_workers_site_outdoor,train
negative_clean/people_portrait/people_portrait_0069_10510380_e929ad7c.png,0,negative_clean,people_portrait,train
negative_clean/office_interior/office_interior_0038_36356065_2af41df2.png,0,negative_clean,office_interior,train
negative_clean/people_waiting_bus_stop/people_waiting_bus_stop_0021_1819382_00efb3b2.png,0,negative_clean,people_waiting_bus_stop,train
negative_clean/outdoor_festival_crowd_daytime/outdoor_festival_crowd_daytime_0008_18042652_f03cab49.png,0,negative_clean,outdoor_festival_crowd_daytime,train
negative_clean/construction_workers_site_outdoor/construction_workers_site_outdoor_0033_35065037_8dc71b9c.png,0,negative_clean,construction_workers_site_outdoor,train
negative_clean/city_street_view/city_street_view_0074_19969235_1feb2507.png,0,negative_clean,city_street_view,train
negative_clean/modern_office_workspace/modern_office_workspace_0006_9300738_eebd716b.png,0,negative_clean,modern_office_workspace,train
negative_clean/construction_workers_site_outdoor/construction_workers_site_outdoor_0019_8961130_949b62ed.png,0,negative_clean,construction_workers_site_outdoor,train
negative_clean/people_portrait/people_portrait_0040_32277766_efb57cdd.png,0,negative_clean,people_portrait,train
negative_clean/shoppers_walking_mall_interior/shoppers_walking_mall_interior_0001_10410099_ab71066d.png,0,negative_clean,shoppers_walking_mall_interior,train
negative_clean/shoppers_walking_mall_interior/shoppers_walking_mall_interior_0023_2767756_0b1acc0c.png,0,negative_clean,shoppers_walking_mall_interior,train
negative_clean/chef_cooking_restaurant_kitchen/chef_cooking_restaurant_kitchen_0022_3298637_4af4ecce.png,0,negative_clean,chef_cooking_restaurant_kitchen,train
negative_clean/children_playing_playground_outdoor/children_playing_playground_outdoor_0014_34889832_e8e88dec.png,0,negative_clean,children_playing_playground_outdoor,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0014_10163049_e111bfcc.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/city_street_view/city_street_view_0038_33261395_1d847bbc.png,0,negative_clean,city_street_view,train
negative_clean/city_street_view/city_street_view_0078_11531605_94a1b257.png,0,negative_clean,city_street_view,train
negative_clean/passengers_inside_bus_train_interior/passengers_inside_bus_train_interior_0025_11759163_49e52838.png,0,negative_clean,passengers_inside_bus_train_interior,train
negative_clean/chef_cooking_restaurant_kitchen/chef_cooking_restaurant_kitchen_0017_4253309_2f37c166.png,0,negative_clean,chef_cooking_restaurant_kitchen,train
negative_clean/passengers_inside_bus_train_interior/passengers_inside_bus_train_interior_0004_10521061_f731314e.png,0,negative_clean,passengers_inside_bus_train_interior,train
negative_clean/shoppers_walking_mall_interior/shoppers_walking_mall_interior_0012_19342174_3fca4e3e.png,0,negative_clean,shoppers_walking_mall_interior,train
negative_clean/passengers_inside_bus_train_interior/passengers_inside_bus_train_interior_0030_6699509_a5a47551.png,0,negative_clean,passengers_inside_bus_train_interior,train
negative_clean/children_playing_playground_outdoor/children_playing_playground_outdoor_0012_35136501_740e24d0.png,0,negative_clean,children_playing_playground_outdoor,train
negative_clean/people_portrait/people_portrait_0054_8388507_0bcd62b2.png,0,negative_clean,people_portrait,train
negative_clean/street_photography_pedestrians_candid/street_photography_pedestrians_candid_0006_30847553_a70d48b4.png,0,negative_clean,street_photography_pedestrians_candid,train
negative_clean/people_working_out_gym_fitness/people_working_out_gym_fitness_0019_6388367_e511aa1e.png,0,negative_clean,people_working_out_gym_fitness,train
negative_clean/city_street_view/city_street_view_0041_34628889_ff91ce19.png,0,negative_clean,city_street_view,train
negative_clean/nature_landscape/nature_landscape_0074_15984092_f61ec683.png,0,negative_clean,nature_landscape,train
negative_clean/nature_landscape/nature_landscape_0035_33249096_ef1fa017.png,0,negative_clean,nature_landscape,train
negative_clean/coworking_space_interior/coworking_space_interior_0004_7688089_31d87d93.png,0,negative_clean,coworking_space_interior,train
negative_clean/people_commuting_subway_station/people_commuting_subway_station_0010_34949863_c30658ee.png,0,negative_clean,people_commuting_subway_station,train
negative_clean/hair_salon_stylist_client/hair_salon_stylist_client_0028_8834079_52019694.png,0,negative_clean,hair_salon_stylist_client,train
negative_clean/city_street_view/city_street_view_0028_14284899_23c2dfd8.png,0,negative_clean,city_street_view,train
negative_clean/friends_hiking_trail_outdoor/friends_hiking_trail_outdoor_0022_9630183_038793cb.png,0,negative_clean,friends_hiking_trail_outdoor,train
negative_clean/nature_landscape/nature_landscape_0011_749129_e99c3208.png,0,negative_clean,nature_landscape,train
negative_clean/children_playing_playground_outdoor/children_playing_playground_outdoor_0013_10044860_b0e18a55.png,0,negative_clean,children_playing_playground_outdoor,train
negative_clean/people_commuting_subway_station/people_commuting_subway_station_0026_442600_b87ea8d2.png,0,negative_clean,people_commuting_subway_station,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0011_10172502_d95659e5.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/people_commuting_subway_station/people_commuting_subway_station_0007_3793861_f415cece.png,0,negative_clean,people_commuting_subway_station,train
negative_clean/passengers_inside_bus_train_interior/passengers_inside_bus_train_interior_0029_11998040_f3a4568c.png,0,negative_clean,passengers_inside_bus_train_interior,train
negative_clean/city_street_view/city_street_view_0037_18941883_13403c9a.png,0,negative_clean,city_street_view,train
negative_clean/construction_workers_site_outdoor/construction_workers_site_outdoor_0008_8961552_949300ac.png,0,negative_clean,construction_workers_site_outdoor,train
negative_clean/office_interior/office_interior_0052_5444195_1438a342.png,0,negative_clean,office_interior,train
negative_clean/food_photography/food_photography_0079_22711426_fb5b47be.png,0,negative_clean,food_photography,train
negative_clean/passengers_inside_bus_train_interior/passengers_inside_bus_train_interior_0034_205353_d48fbda4.png,0,negative_clean,passengers_inside_bus_train_interior,train
negative_clean/city_street_view/city_street_view_0042_33698192_3ba0763e.png,0,negative_clean,city_street_view,train
negative_clean/people_waiting_bus_stop/people_waiting_bus_stop_0020_37546784_4851b404.png,0,negative_clean,people_waiting_bus_stop,train
negative_clean/city_street_view/city_street_view_0048_11684939_11a27073.png,0,negative_clean,city_street_view,train
negative_clean/food_photography/food_photography_0023_7363823_dc0b551f.png,0,negative_clean,food_photography,train
negative_clean/office_interior/office_interior_0040_18022171_59ba7a53.png,0,negative_clean,office_interior,train
negative_clean/live_concert_audience_crowd/live_concert_audience_crowd_0023_32399568_1ce4ce2f.png,0,negative_clean,live_concert_audience_crowd,train
negative_clean/street_photography_pedestrians_candid/street_photography_pedestrians_candid_0009_16118339_8751cd6b.png,0,negative_clean,street_photography_pedestrians_candid,train
negative_clean/construction_workers_site_outdoor/construction_workers_site_outdoor_0027_37121352_ded64517.png,0,negative_clean,construction_workers_site_outdoor,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0018_36840991_15174e7c.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/office_interior/office_interior_0016_7658310_2d45a97f.png,0,negative_clean,office_interior,train
negative_clean/city_street_view/city_street_view_0018_26221461_927a48a0.png,0,negative_clean,city_street_view,train
negative_clean/elderly_people_park_bench/elderly_people_park_bench_0023_9635387_3021bd4e.png,0,negative_clean,elderly_people_park_bench,train
negative_clean/people_portrait/people_portrait_0055_27830893_f0fed6c6.png,0,negative_clean,people_portrait,train
negative_clean/shoppers_walking_mall_interior/shoppers_walking_mall_interior_0006_16218522_718dd295.png,0,negative_clean,shoppers_walking_mall_interior,train
negative_clean/city_street_view/city_street_view_0040_10730267_cb1e1fa9.png,0,negative_clean,city_street_view,train
negative_clean/outdoor_festival_crowd_daytime/outdoor_festival_crowd_daytime_0001_2342409_0d5efbe9.png,0,negative_clean,outdoor_festival_crowd_daytime,train
negative_clean/friends_hiking_trail_outdoor/friends_hiking_trail_outdoor_0023_7348742_e991575d.png,0,negative_clean,friends_hiking_trail_outdoor,train
negative_clean/food_photography/food_photography_0040_17321112_37afeebf.png,0,negative_clean,food_photography,train
negative_clean/friends_hiking_trail_outdoor/friends_hiking_trail_outdoor_0031_5064671_cc0dbe87.png,0,negative_clean,friends_hiking_trail_outdoor,train
negative_clean/street_photography_pedestrians_candid/street_photography_pedestrians_candid_0020_34232403_1953607b.png,0,negative_clean,street_photography_pedestrians_candid,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0033_35462353_0bf23c0f.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/chef_cooking_restaurant_kitchen/chef_cooking_restaurant_kitchen_0031_15671373_f962bfe4.png,0,negative_clean,chef_cooking_restaurant_kitchen,train
negative_clean/people_commuting_subway_station/people_commuting_subway_station_0015_18250155_5083eb03.png,0,negative_clean,people_commuting_subway_station,train
negative_clean/construction_workers_site_outdoor/construction_workers_site_outdoor_0026_8961154_572c8f5c.png,0,negative_clean,construction_workers_site_outdoor,train
negative_clean/people_portrait/people_portrait_0047_16562237_9a901501.png,0,negative_clean,people_portrait,train
negative_clean/city_street_view/city_street_view_0067_5122675_3c03ec15.png,0,negative_clean,city_street_view,train
negative_clean/chef_cooking_restaurant_kitchen/chef_cooking_restaurant_kitchen_0034_36430149_66c2ff15.png,0,negative_clean,chef_cooking_restaurant_kitchen,train
negative_clean/nature_landscape/nature_landscape_0030_12727424_6150cfe9.png,0,negative_clean,nature_landscape,train
negative_clean/people_waiting_bus_stop/people_waiting_bus_stop_0028_20215267_945a6bd1.png,0,negative_clean,people_waiting_bus_stop,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0027_796585_4f86fd5f.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/coworking_space_interior/coworking_space_interior_0022_5324889_9ae4dcd2.png,0,negative_clean,coworking_space_interior,train
negative_clean/nature_landscape/nature_landscape_0079_5643619_4cf86c50.png,0,negative_clean,nature_landscape,train
negative_clean/crowd_watching_sports_stadium_spectators/crowd_watching_sports_stadium_spectators_0011_15362139_fd16f084.png,0,negative_clean,crowd_watching_sports_stadium_spectators,train
negative_clean/hair_salon_stylist_client/hair_salon_stylist_client_0001_3992875_e073c182.png,0,negative_clean,hair_salon_stylist_client,train
negative_clean/friends_hiking_trail_outdoor/friends_hiking_trail_outdoor_0012_36729412_adba6e84.png,0,negative_clean,friends_hiking_trail_outdoor,train
negative_clean/outdoor_festival_crowd_daytime/outdoor_festival_crowd_daytime_0029_30494365_a76dc869.png,0,negative_clean,outdoor_festival_crowd_daytime,train
negative_clean/city_street_view/city_street_view_0060_19750971_57072247.png,0,negative_clean,city_street_view,train
negative_clean/elderly_people_park_bench/elderly_people_park_bench_0006_35693805_b1bd4450.png,0,negative_clean,elderly_people_park_bench,train
negative_clean/people_portrait/people_portrait_0006_5317939_596069ca.png,0,negative_clean,people_portrait,train
negative_clean/chef_cooking_restaurant_kitchen/chef_cooking_restaurant_kitchen_0007_4253130_8d781267.png,0,negative_clean,chef_cooking_restaurant_kitchen,train
negative_clean/hair_salon_stylist_client/hair_salon_stylist_client_0026_8834078_e1ff412a.png,0,negative_clean,hair_salon_stylist_client,train
negative_clean/chef_cooking_restaurant_kitchen/chef_cooking_restaurant_kitchen_0028_4253296_89994493.png,0,negative_clean,chef_cooking_restaurant_kitchen,train
negative_clean/live_concert_audience_crowd/live_concert_audience_crowd_0020_21790478_3d514664.png,0,negative_clean,live_concert_audience_crowd,train
negative_clean/people_waiting_bus_stop/people_waiting_bus_stop_0024_17859086_87096480.png,0,negative_clean,people_waiting_bus_stop,train
negative_clean/street_photography_pedestrians_candid/street_photography_pedestrians_candid_0004_14052993_38e49eb0.png,0,negative_clean,street_photography_pedestrians_candid,train
negative_clean/elderly_people_park_bench/elderly_people_park_bench_0018_15155844_18676ed0.png,0,negative_clean,elderly_people_park_bench,train
negative_clean/office_interior/office_interior_0047_12662883_dfa8e16c.png,0,negative_clean,office_interior,train
negative_clean/chef_cooking_restaurant_kitchen/chef_cooking_restaurant_kitchen_0005_17086289_7c78be0d.png,0,negative_clean,chef_cooking_restaurant_kitchen,train
negative_clean/street_photography_pedestrians_candid/street_photography_pedestrians_candid_0010_26775443_f31b093e.png,0,negative_clean,street_photography_pedestrians_candid,train
negative_clean/people_portrait/people_portrait_0063_19700848_1df129c5.png,0,negative_clean,people_portrait,train
negative_clean/people_waiting_bus_stop/people_waiting_bus_stop_0017_12863249_2f109056.png,0,negative_clean,people_waiting_bus_stop,train
negative_clean/people_portrait/people_portrait_0036_19637840_f89b3f70.png,0,negative_clean,people_portrait,train
negative_clean/city_street_view/city_street_view_0065_20143833_7110b51b.png,0,negative_clean,city_street_view,train
negative_clean/children_playing_playground_outdoor/children_playing_playground_outdoor_0034_29264493_a8d01203.png,0,negative_clean,children_playing_playground_outdoor,train
negative_clean/people_portrait/people_portrait_0066_19186830_47ab7b40.png,0,negative_clean,people_portrait,train
negative_clean/people_portrait/people_portrait_0029_19561575_428913a7.png,0,negative_clean,people_portrait,train
negative_clean/people_commuting_subway_station/people_commuting_subway_station_0033_6589186_b781365b.png,0,negative_clean,people_commuting_subway_station,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0028_12969053_70e706f2.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/construction_workers_site_outdoor/construction_workers_site_outdoor_0025_18110372_53bed067.png,0,negative_clean,construction_workers_site_outdoor,train
negative_clean/farmers_market_crowd_shopping/farmers_market_crowd_shopping_0034_17309031_14ce7bc2.png,0,negative_clean,farmers_market_crowd_shopping,train
negative_clean/people_portrait/people_portrait_0016_28118623_fc52f1b2.png,0,negative_clean,people_portrait,train
negative_clean/city_street_view/city_street_view_0076_9800484_12741bbd.png,0,negative_clean,city_street_view,train
