path,label,source,subclass,split
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0029_7568292_78c8c66f.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0005_11753640_c20d601d.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/product_packaging_text/product_packaging_text_0021_10132278_d001d660.png,0,negative_noise,product_packaging_text,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0012_8467975_9b6ae134.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0020_14649431_0697beff.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0019_3850262_36bf6c73.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/product_packaging_text/product_packaging_text_0048_7843978_db7a47ee.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0036_19383384_b54a3d43.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0034_6958448_7197f90f.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0019_7564191_37519e16.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0057_15729760_461da7d4.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0078_15631163_7de37e8a.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0075_7310198_dd5736f1.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0038_14541075_b192b393.png,0,negative_noise,product_packaging_text,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0022_8296105_40259143.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/product_packaging_text/product_packaging_text_0074_27200518_eeb91e09.png,0,negative_noise,product_packaging_text,train
negative_noise/grocery_product_label/grocery_product_label_0026_6097890_f1a30b76.png,0,negative_noise,grocery_product_label,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0015_12969358_d5ff0033.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/grocery_product_label/grocery_product_label_0001_8422686_4284f51f.png,0,negative_noise,grocery_product_label,train
negative_noise/grocery_product_label/grocery_product_label_0025_20008782_cfb9afec.png,0,negative_noise,grocery_product_label,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0014_833337_a113135b.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/grocery_product_label/grocery_product_label_0016_12935049_437eb483.png,0,negative_noise,grocery_product_label,train
negative_noise/product_packaging_text/product_packaging_text_0009_9227776_ba02e806.png,0,negative_noise,product_packaging_text,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0022_7691159_d53ba28a.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/product_packaging_text/product_packaging_text_0045_32098275_e7a8239b.png,0,negative_noise,product_packaging_text,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0018_31552018_77a53ca2.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/grocery_product_label/grocery_product_label_0023_33315987_0e43f28c.png,0,negative_noise,grocery_product_label,train
negative_noise/product_packaging_text/product_packaging_text_0014_7608269_8cd4580d.png,0,negative_noise,product_packaging_text,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0012_365194_4c6333a6.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/grocery_product_label/grocery_product_label_0014_27312375_7c34205e.png,0,negative_noise,grocery_product_label,train
negative_noise/product_packaging_text/product_packaging_text_0044_7857542_13815cf2.png,0,negative_noise,product_packaging_text,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0017_8829444_df98445b.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0006_7670676_ba2311fc.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0026_270283_a6b5e508.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/product_packaging_text/product_packaging_text_0039_4568740_6d4b84aa.png,0,negative_noise,product_packaging_text,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0027_28850990_49b91b07.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0009_12449960_49ae1f96.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/product_packaging_text/product_packaging_text_0049_4568742_35b4ff38.png,0,negative_noise,product_packaging_text,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0010_4938446_e49dd99c.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/product_packaging_text/product_packaging_text_0065_6169021_1963565c.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0012_8982957_46b1e303.png,0,negative_noise,product_packaging_text,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0026_7670680_6c014e96.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/product_packaging_text/product_packaging_text_0051_5618256_e28947d9.png,0,negative_noise,product_packaging_text,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0002_424299_2654e5d4.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/product_packaging_text/product_packaging_text_0031_13160283_67ba816c.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0058_34357798_6bfd2dbe.png,0,negative_noise,product_packaging_text,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0027_36339062_57fd4c37.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/grocery_product_label/grocery_product_label_0003_35285844_e18909f8.png,0,negative_noise,grocery_product_label,train
negative_noise/grocery_product_label/grocery_product_label_0005_35285856_1de2a1ed.png,0,negative_noise,grocery_product_label,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0012_29942709_55d91ceb.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0014_11935634_77301fd1.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0029_21404334_745a65cd.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0009_13806260_fa4ceec2.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0013_4009407_d63b10db.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/grocery_product_label/grocery_product_label_0021_33316025_b4101e0d.png,0,negative_noise,grocery_product_label,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0007_11525197_6705caab.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0001_3850263_df03a8be.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0028_7670694_477e35ff.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/grocery_product_label/grocery_product_label_0006_33316026_5738c217.png,0,negative_noise,grocery_product_label,train
negative_noise/product_packaging_text/product_packaging_text_0033_4440800_fbb541bf.png,0,negative_noise,product_packaging_text,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0026_31121857_5fc6aade.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0021_18571815_cdafa5cd.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/product_packaging_text/product_packaging_text_0076_7309945_b0998b17.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0061_21582447_e89e7053.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0032_6170188_bd061cb5.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0001_7464264_3f76083e.png,0,negative_noise,product_packaging_text,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0010_31148083_93f384ea.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0016_10920328_455867bf.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0018_33941646_8d9fd345.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0004_7670737_af13fde2.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0024_8296106_f2b691aa.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/grocery_product_label/grocery_product_label_0030_35285857_9e191821.png,0,negative_noise,grocery_product_label,train
negative_noise/product_packaging_text/product_packaging_text_0069_27200519_ac73b768.png,0,negative_noise,product_packaging_text,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0005_5202957_09ee31fc.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/product_packaging_text/product_packaging_text_0003_27200468_ce62bcc0.png,0,negative_noise,product_packaging_text,train
negative_noise/grocery_product_label/grocery_product_label_0009_9592497_4eb936bc.png,0,negative_noise,grocery_product_label,train
negative_noise/product_packaging_text/product_packaging_text_0077_4440792_a65c3bfa.png,0,negative_noise,product_packaging_text,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0022_9703059_0838442f.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/grocery_product_label/grocery_product_label_0008_35285854_08a431b6.png,0,negative_noise,grocery_product_label,train
negative_noise/product_packaging_text/product_packaging_text_0030_7363080_e8bded67.png,0,negative_noise,product_packaging_text,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0003_9620360_ad916134.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0004_12956039_755dc0ac.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/product_packaging_text/product_packaging_text_0043_9594428_eac8850b.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0079_35787523_594695c5.png,0,negative_noise,product_packaging_text,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0011_163065_310a1306.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0011_5146493_8d159b1b.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/product_packaging_text/product_packaging_text_0071_28988954_be53bc08.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0068_31447457_84571091.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0005_7309447_5567650d.png,0,negative_noise,product_packaging_text,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0006_987586_a26a31e5.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/product_packaging_text/product_packaging_text_0026_9594420_92f76aee.png,0,negative_noise,product_packaging_text,train
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0002_7691163_27b75660.png,0,negative_noise,cosmetic_packaging_closeup,train
negative_noise/grocery_product_label/grocery_product_label_0024_37338450_f613ad56.png,0,negative_noise,grocery_product_label,train
negative_noise/grocery_product_label/grocery_product_label_0010_7772019_ac6d84e0.png,0,negative_noise,grocery_product_label,train
negative_noise/product_packaging_text/product_packaging_text_0066_28458007_55568748.png,0,negative_noise,product_packaging_text,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0025_7767067_54f8613c.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/product_packaging_text/product_packaging_text_0004_9878727_fc8c8b69.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0042_7310207_e0f4a10e.png,0,negative_noise,product_packaging_text,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0007_4048092_c60b7b92.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/product_packaging_text/product_packaging_text_0055_17605585_08c3cc0a.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0064_27200515_e8d3b970.png,0,negative_noise,product_packaging_text,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0003_89955_9f3d5cd9.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0028_221179_2b8f3967.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0023_10774600_7482bb75.png,0,negative_noise,smartphone_apps_home_screen,train
negative_noise/product_packaging_text/product_packaging_text_0011_7957723_4262595d.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0035_8148586_2b6682de.png,0,negative_noise,product_packaging_text,train
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0023_4009401_178eff05.png,0,negative_noise,tv_streaming_menu_screen,train
negative_noise/product_packaging_text/product_packaging_text_0002_7563591_ed2f9b89.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0029_6169665_cac5c2b6.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0018_7679696_23d47b93.png,0,negative_noise,product_packaging_text,train
negative_noise/product_packaging_text/product_packaging_text_0050_7363076_528ab808.png,0,negative_noise,product_packaging_text,train
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0018_32944547_1d41a23e.png,0,negative_noise,smartphone_apps_home_screen,val
negative_noise/grocery_product_label/grocery_product_label_0007_9592528_ac5581d2.png,0,negative_noise,grocery_product_label,val
negative_noise/product_packaging_text/product_packaging_text_0041_6958457_b6c3ca43.png,0,negative_noise,product_packaging_text,val
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0007_14158915_4ef539e2.png,0,negative_noise,smartphone_apps_home_screen,val
negative_noise/product_packaging_text/product_packaging_text_0046_6407567_d9113fda.png,0,negative_noise,product_packaging_text,val
negative_noise/product_packaging_text/product_packaging_text_0013_14537240_67d19817.png,0,negative_noise,product_packaging_text,val
negative_noise/product_packaging_text/product_packaging_text_0027_26611769_e1654cb1.png,0,negative_noise,product_packaging_text,val
negative_noise/product_packaging_text/product_packaging_text_0053_4440788_a11f8d7f.png,0,negative_noise,product_packaging_text,val
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0005_5253002_2025fb0d.png,0,negative_noise,smartphone_apps_home_screen,val
negative_noise/grocery_product_label/grocery_product_label_0015_5498218_67102e99.png,0,negative_noise,grocery_product_label,val
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0024_11594553_f8c9f2d1.png,0,negative_noise,tv_streaming_menu_screen,val
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0013_11935613_9a0bd423.png,0,negative_noise,cosmetic_packaging_closeup,val
negative_noise/grocery_product_label/grocery_product_label_0022_4437148_5c8b4861.png,0,negative_noise,grocery_product_label,val
negative_noise/product_packaging_text/product_packaging_text_0060_26180163_86d06bc0.png,0,negative_noise,product_packaging_text,val
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0014_7767082_624bae94.png,0,negative_noise,tv_streaming_menu_screen,val
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0001_5202925_5fc52d2e.png,0,negative_noise,tv_streaming_menu_screen,val
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0020_4009402_6a05d536.png,0,negative_noise,tv_streaming_menu_screen,val
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0004_5956083_3dd4aad2.png,0,negative_noise,smartphone_apps_home_screen,val
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0030_8015461_26fdaa9f.png,0,negative_noise,cosmetic_packaging_closeup,val
negative_noise/product_packaging_text/product_packaging_text_0067_27462641_b43aee79.png,0,negative_noise,product_packaging_text,val
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0029_18350286_8ddbccf7.png,0,negative_noise,cosmetic_packaging_closeup,val
negative_noise/product_packaging_text/product_packaging_text_0073_106246_6cb23bdd.png,0,negative_noise,product_packaging_text,val
negative_noise/grocery_product_label/grocery_product_label_0018_8360244_cece95b8.png,0,negative_noise,grocery_product_label,val
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0009_35392066_bb865366.png,0,negative_noise,smartphone_apps_home_screen,val
negative_noise/grocery_product_label/grocery_product_label_0002_8422692_3b7dbf2d.png,0,negative_noise,grocery_product_label,val
negative_noise/product_packaging_text/product_packaging_text_0016_35740586_06da045f.png,0,negative_noise,product_packaging_text,val
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0010_5082566_49867ec9.png,0,negative_noise,tv_streaming_menu_screen,val
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0021_7005933_a63c8bf8.png,0,negative_noise,cosmetic_packaging_closeup,val
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0015_4329870_ea4036bb.png,0,negative_noise,tv_streaming_menu_screen,val
negative_noise/product_packaging_text/product_packaging_text_0062_8015700_aa6b9906.png,0,negative_noise,product_packaging_text,test
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0017_5146492_c2e99015.png,0,negative_noise,tv_streaming_menu_screen,test
negative_noise/product_packaging_text/product_packaging_text_0025_28482034_5a197d91.png,0,negative_noise,product_packaging_text,test
negative_noise/product_packaging_text/product_packaging_text_0006_7564248_8e10b1d3.png,0,negative_noise,product_packaging_text,test
negative_noise/product_packaging_text/product_packaging_text_0070_1888028_470e4252.png,0,negative_noise,product_packaging_text,test
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0016_4009409_4fb79ed6.png,0,negative_noise,tv_streaming_menu_screen,test
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0025_8015792_9f36bed8.png,0,negative_noise,cosmetic_packaging_closeup,test
negative_noise/product_packaging_text/product_packaging_text_0024_32897779_a4dddbae.png,0,negative_noise,product_packaging_text,test
negative_noise/grocery_product_label/grocery_product_label_0012_6389973_a0431b0e.png,0,negative_noise,grocery_product_label,test
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0019_29148795_c1871caf.png,0,negative_noise,tv_streaming_menu_screen,test
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0015_969462_2087819e.png,0,negative_noise,smartphone_apps_home_screen,test
negative_noise/grocery_product_label/grocery_product_label_0013_37271678_eb323d31.png,0,negative_noise,grocery_product_label,test
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0013_177707_33c009a2.png,0,negative_noise,smartphone_apps_home_screen,test
negative_noise/product_packaging_text/product_packaging_text_0010_15325654_b8d600a1.png,0,negative_noise,product_packaging_text,test
negative_noise/product_packaging_text/product_packaging_text_0023_36172126_9b5d8604.png,0,negative_noise,product_packaging_text,test
negative_noise/grocery_product_label/grocery_product_label_0004_33594363_70295cdd.png,0,negative_noise,grocery_product_label,test
negative_noise/product_packaging_text/product_packaging_text_0052_31570362_732101b0.png,0,negative_noise,product_packaging_text,test
negative_noise/grocery_product_label/grocery_product_label_0020_12586599_4e76639a.png,0,negative_noise,grocery_product_label,test
negative_noise/product_packaging_text/product_packaging_text_0054_6958455_75655631.png,0,negative_noise,product_packaging_text,test
negative_noise/product_packaging_text/product_packaging_text_0015_6958425_74fc86b2.png,0,negative_noise,product_packaging_text,test
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0001_8049848_038e87ac.png,0,negative_noise,cosmetic_packaging_closeup,test
negative_noise/grocery_product_label/grocery_product_label_0011_8422695_d9d551fe.png,0,negative_noise,grocery_product_label,test
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0008_35490296_2c0d421d.png,0,negative_noise,tv_streaming_menu_screen,test
negative_noise/product_packaging_text/product_packaging_text_0047_5413307_2e855175.png,0,negative_noise,product_packaging_text,test
negative_noise/product_packaging_text/product_packaging_text_0063_9594424_59b67b9a.png,0,negative_noise,product_packaging_text,test
negative_noise/tv_streaming_menu_screen/tv_streaming_menu_screen_0028_21792101_12693e2c.png,0,negative_noise,tv_streaming_menu_screen,test
negative_noise/grocery_product_label/grocery_product_label_0029_7262688_e936c0e9.png,0,negative_noise,grocery_product_label,test
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0006_267389_3e295c6b.png,0,negative_noise,smartphone_apps_home_screen,test
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0016_27544670_26c2b8c2.png,0,negative_noise,cosmetic_packaging_closeup,test
negative_noise/grocery_product_label/grocery_product_label_0028_8422719_392f230b.png,0,negative_noise,grocery_product_label,test
negative_noise/smartphone_apps_home_screen/smartphone_apps_home_screen_0020_11216260_155b48c7.png,0,negative_noise,smartphone_apps_home_screen,test
negative_noise/cosmetic_packaging_closeup/cosmetic_packaging_closeup_0023_34660877_72670d0c.png,0,negative_noise,cosmetic_packaging_closeup,test
negative_noise/product_packaging_text/product_packaging_text_0040_8715632_95d920e7.png,0,negative_noise,product_packaging_text,test
negative_noise/product_packaging_text/product_packaging_text_0008_9227849_a95c5766.png,0,negative_noise,product_packaging_text,test
